year,total_precipitation,median_precipitation
39.263,8574.0,1094.0
39.265,12861.0,1094.0
39.266,4287.0,1094.0
39.268,12861.0,1094.0
39.269,4287.0,1094.0
39.27,4287.0,1094.0
39.271,8574.0,1094.0
39.272,4287.0,1094.0
39.273,4287.0,1094.0
39.274,8574.0,1094.0
39.275,8574.0,1094.0
39.276,4287.0,1094.0
39.277,8574.0,1094.0
39.278,4287.0,1094.0
39.279,4287.0,1094.0
39.28,12861.0,1094.0
39.281,4287.0,1094.0
39.282,8574.0,1094.0
39.283,8574.0,1094.0
39.284,4287.0,1094.0
39.285,4287.0,1094.0
39.286,12861.0,1094.0
39.287,4287.0,1094.0
39.288,8574.0,1094.0
39.289,12861.0,1094.0
39.29,4287.0,1094.0
39.291,17148.0,1094.0
39.292,4287.0,1094.0
39.293,17148.0,1094.0
39.294,12861.0,1094.0
39.295,21435.0,1094.0
39.296,17148.0,1094.0
39.297,25722.0,1094.0
39.298,25722.0,1094.0
39.299,30009.0,1094.0
39.3,55731.0,1094.0
39.302,8574.0,1094.0
39.304,4287.0,1094.0
39.305,4287.0,1094.0
39.306,4287.0,1094.0
39.308,12861.0,1094.0
39.31,8574.0,1094.0
39.311,8574.0,1094.0
39.313,8574.0,1094.0
39.315,12861.0,1094.0
39.316,4287.0,1094.0
39.318,12861.0,1094.0
39.319,4287.0,1094.0
39.32,4287.0,1094.0
39.321,8574.0,1094.0
39.322,4287.0,1094.0
39.323,4287.0,1094.0
39.324,8574.0,1094.0
39.325,8574.0,1094.0
39.326,4287.0,1094.0
39.327,8574.0,1094.0
39.328,4287.0,1094.0
39.329,4287.0,1094.0
39.33,12861.0,1094.0
39.331,4287.0,1094.0
39.332,8574.0,1094.0
39.333,4287.0,1094.0
39.334,8574.0,1094.0
39.335,8574.0,1094.0
39.336,12861.0,1094.0
39.337,4287.0,1094.0
39.338,8574.0,1094.0
39.339,12861.0,1094.0
39.34,12861.0,1094.0
39.341,8574.0,1094.0
39.342,4287.0,1094.0
39.343,21435.0,1094.0
39.344,12861.0,1094.0
39.345,21435.0,1094.0
39.346,21435.0,1094.0
39.347,25722.0,1094.0
39.348,17148.0,1094.0
39.349,47157.0,1094.0
39.35,47157.0,1094.0
39.352,8574.0,1094.0
39.354,4287.0,1094.0
39.355,4287.0,1094.0
39.356,4287.0,1094.0
39.358,8574.0,1094.0
39.359,4287.0,1094.0
39.36,4287.0,1094.0
39.361,8574.0,1094.0
39.363,8574.0,1094.0
39.364,8574.0,1094.0
39.365,4287.0,1094.0
39.366,4287.0,1094.0
39.367,4287.0,1094.0
39.368,8574.0,1094.0
39.369,4287.0,1094.0
39.37,4287.0,1094.0
39.371,8574.0,1094.0
39.372,4287.0,1094.0
39.373,8574.0,1094.0
39.374,4287.0,1094.0
39.375,8574.0,1094.0
39.376,4287.0,1094.0
39.377,12861.0,1094.0
39.379,4287.0,1094.0
39.38,17148.0,1094.0
39.381,4287.0,1094.0
39.382,8574.0,1094.0
39.383,8574.0,1094.0
39.384,4287.0,1094.0
39.385,8574.0,1094.0
39.386,12861.0,1094.0
39.387,4287.0,1094.0
39.388,12861.0,1094.0
39.389,8574.0,1094.0
39.39,12861.0,1094.0
39.391,8574.0,1094.0
39.392,8574.0,1094.0
39.393,17148.0,1094.0
39.394,12861.0,1094.0
39.395,25722.0,1094.0
39.396,17148.0,1094.0
39.397,25722.0,1094.0
39.398,30009.0,1094.0
39.399,25722.0,1094.0
39.4,60018.0,1094.0
39.402,8574.0,1094.0
39.404,4287.0,1094.0
39.405,8574.0,1094.0
39.406,4287.0,1094.0
39.407,4287.0,1094.0
39.408,4287.0,1094.0
39.41,12861.0,1094.0
39.411,8574.0,1094.0
39.413,8574.0,1094.0
39.414,8574.0,1094.0
39.415,4287.0,1094.0
39.416,4287.0,1094.0
39.417,4287.0,1094.0
39.418,8574.0,1094.0
39.419,4287.0,1094.0
39.42,8574.0,1094.0
39.421,4287.0,1094.0
39.422,8574.0,1094.0
39.423,4287.0,1094.0
39.424,4287.0,1094.0
39.425,8574.0,1094.0
39.426,4287.0,1094.0
39.427,8574.0,1094.0
39.428,4287.0,1094.0
39.429,8574.0,1094.0
39.43,12861.0,1094.0
39.431,4287.0,1094.0
39.432,8574.0,1094.0
39.433,4287.0,1094.0
39.434,8574.0,1094.0
39.435,12861.0,1094.0
39.436,8574.0,1094.0
39.437,4287.0,1094.0
39.438,17148.0,1094.0
39.439,4287.0,1094.0
39.44,12861.0,1094.0
39.441,8574.0,1094.0
39.442,4287.0,1094.0
39.443,21435.0,1094.0
39.444,17148.0,1094.0
39.445,21435.0,1094.0
39.446,17148.0,1094.0
39.447,25722.0,1094.0
39.448,17148.0,1094.0
39.449,38583.0,1094.0
39.45,60018.0,1094.0
39.452,8574.0,1094.0
39.454,4287.0,1094.0
39.455,8574.0,1094.0
39.456,4287.0,1094.0
39.458,8574.0,1094.0
39.459,4287.0,1094.0
39.46,8574.0,1094.0
39.461,8574.0,1094.0
39.463,8574.0,1094.0
39.464,4287.0,1094.0
39.465,12861.0,1094.0
39.466,4287.0,1094.0
39.467,4287.0,1094.0
39.468,8574.0,1094.0
39.469,4287.0,1094.0
39.47,8574.0,1094.0
39.471,4287.0,1094.0
39.472,8574.0,1094.0
39.474,12861.0,1094.0
39.475,8574.0,1094.0
39.476,4287.0,1094.0
39.477,12861.0,1094.0
39.479,12861.0,1094.0
39.48,8574.0,1094.0
39.481,4287.0,1094.0
39.482,8574.0,1094.0
39.483,8574.0,1094.0
39.484,8574.0,1094.0
39.485,12861.0,1094.0
39.486,8574.0,1094.0
39.487,4287.0,1094.0
39.488,12861.0,1094.0
39.489,8574.0,1094.0
39.49,12861.0,1094.0
39.491,8574.0,1094.0
39.492,12861.0,1094.0
39.493,17148.0,1094.0
39.494,12861.0,1094.0
39.495,25722.0,1094.0
39.496,21435.0,1094.0
39.497,21435.0,1094.0
39.498,30009.0,1094.0
39.499,38583.0,1094.0
39.5,47157.0,1094.0
39.502,8574.0,1094.0
39.504,4287.0,1094.0
39.505,8574.0,1094.0
39.506,4287.0,1094.0
39.507,4287.0,1094.0
39.508,4287.0,1094.0
39.509,4287.0,1094.0
39.51,8574.0,1094.0
39.511,8574.0,1094.0
39.513,8574.0,1094.0
39.514,8574.0,1094.0
39.515,8574.0,1094.0
39.516,4287.0,1094.0
39.517,8574.0,1094.0
39.518,4287.0,1094.0
39.519,4287.0,1094.0
39.52,8574.0,1094.0
39.521,4287.0,1094.0
39.522,8574.0,1094.0
39.523,8574.0,1094.0
39.524,4287.0,1094.0
39.525,8574.0,1094.0
39.526,8574.0,1094.0
39.527,4287.0,1094.0
39.528,4287.0,1094.0
39.529,17148.0,1094.0
39.53,4287.0,1094.0
39.531,4287.0,1094.0
39.532,12861.0,1094.0
39.533,4287.0,1094.0
39.534,12861.0,1094.0
39.535,8574.0,1094.0
39.536,8574.0,1094.0
39.537,4287.0,1094.0
39.538,17148.0,1094.0
39.539,12861.0,1094.0
39.54,8574.0,1094.0
39.541,12861.0,1094.0
39.542,12861.0,1094.0
39.543,17148.0,1094.0
39.544,21435.0,1094.0
39.545,17148.0,1094.0
39.546,21435.0,1094.0
39.547,21435.0,1094.0
39.548,30009.0,1094.0
39.549,30009.0,1094.0
39.55,55731.0,1094.0
39.552,8574.0,1094.0
39.554,4287.0,1094.0
39.555,8574.0,1094.0
39.556,4287.0,1094.0
39.557,4287.0,1094.0
39.558,4287.0,1094.0
39.559,4287.0,1094.0
39.56,8574.0,1094.0
39.561,8574.0,1094.0
39.562,4287.0,1094.0
39.563,4287.0,1094.0
39.564,8574.0,1094.0
39.565,8574.0,1094.0
39.566,4287.0,1094.0
39.567,4287.0,1094.0
39.568,12861.0,1094.0
39.569,4287.0,1094.0
39.57,12861.0,1094.0
39.571,4287.0,1094.0
39.572,8574.0,1094.0
39.573,4287.0,1094.0
39.574,8574.0,1094.0
39.575,12861.0,1094.0
39.576,8574.0,1094.0
39.577,4287.0,1094.0
39.578,4287.0,1094.0
39.579,21435.0,1094.0
39.58,4287.0,1094.0
39.581,4287.0,1094.0
39.582,12861.0,1094.0
39.584,21435.0,1094.0
39.585,4287.0,1094.0
39.586,8574.0,1094.0
39.587,4287.0,1094.0
39.588,12861.0,1094.0
39.589,17148.0,1094.0
39.59,12861.0,1094.0
39.591,12861.0,1094.0
39.592,12861.0,1094.0
39.593,17148.0,1094.0
39.594,25722.0,1094.0
39.595,17148.0,1094.0
39.596,25722.0,1094.0
39.597,17148.0,1094.0
39.598,21435.0,1094.0
39.599,51444.0,1094.0
39.6,42870.0,1094.0
39.602,8574.0,1094.0
39.604,8574.0,1094.0
39.605,4287.0,1094.0
39.606,4287.0,1094.0
39.607,4287.0,1094.0
39.608,8574.0,1094.0
39.609,8574.0,1094.0
39.61,4287.0,1094.0
39.611,8574.0,1094.0
39.612,4287.0,1094.0
39.613,4287.0,1094.0
39.614,12861.0,1094.0
39.615,4287.0,1094.0
39.616,4287.0,1094.0
39.617,8574.0,1094.0
39.618,8574.0,1094.0
39.619,8574.0,1094.0
39.62,8574.0,1094.0
39.621,4287.0,1094.0
39.622,8574.0,1094.0
39.623,12861.0,1094.0
39.624,4287.0,1094.0
39.625,8574.0,1094.0
39.626,8574.0,1094.0
39.627,8574.0,1094.0
39.629,21435.0,1094.0
39.63,4287.0,1094.0
39.631,4287.0,1094.0
39.632,12861.0,1094.0
39.633,4287.0,1094.0
39.634,12861.0,1094.0
39.635,8574.0,1094.0
39.636,8574.0,1094.0
39.637,4287.0,1094.0
39.638,12861.0,1094.0
39.639,17148.0,1094.0
39.64,12861.0,1094.0
39.641,12861.0,1094.0
39.642,12861.0,1094.0
39.643,17148.0,1094.0
39.644,21435.0,1094.0
39.645,17148.0,1094.0
39.646,21435.0,1094.0
39.647,21435.0,1094.0
39.648,30009.0,1094.0
39.649,34296.0,1094.0
39.65,51444.0,1094.0
39.652,8574.0,1094.0
39.654,8574.0,1094.0
39.655,4287.0,1094.0
39.656,4287.0,1094.0
39.657,8574.0,1094.0
39.658,4287.0,1094.0
39.659,8574.0,1094.0
39.66,4287.0,1094.0
39.661,8574.0,1094.0
39.662,4287.0,1094.0
39.663,8574.0,1094.0
39.664,12861.0,1094.0
39.665,4287.0,1094.0
39.666,4287.0,1094.0
39.667,12861.0,1094.0
39.668,4287.0,1094.0
39.669,8574.0,1094.0
39.67,12861.0,1094.0
39.672,8574.0,1094.0
39.673,12861.0,1094.0
39.674,4287.0,1094.0
39.675,8574.0,1094.0
39.676,8574.0,1094.0
39.677,8574.0,1094.0
39.678,4287.0,1094.0
39.679,17148.0,1094.0
39.68,4287.0,1094.0
39.681,8574.0,1094.0
39.682,8574.0,1094.0
39.683,4287.0,1094.0
39.684,17148.0,1094.0
39.685,4287.0,1094.0
39.686,8574.0,1094.0
39.687,4287.0,1094.0
39.688,17148.0,1094.0
39.689,8574.0,1094.0
39.69,8574.0,1094.0
39.691,8574.0,1094.0
39.692,8574.0,1094.0
39.693,8574.0,1094.0
39.694,17148.0,1094.0
39.695,8574.0,1094.0
39.696,25722.0,1094.0
39.697,17148.0,1094.0
39.698,21435.0,1094.0
39.699,42870.0,1094.0
39.7,51444.0,1094.0
39.702,8574.0,1094.0
39.704,12861.0,1094.0
39.705,4287.0,1094.0
39.706,4287.0,1094.0
39.707,8574.0,1094.0
39.708,4287.0,1094.0
39.709,8574.0,1094.0
39.71,4287.0,1094.0
39.711,8574.0,1094.0
39.712,8574.0,1094.0
39.713,4287.0,1094.0
39.714,12861.0,1094.0
39.715,4287.0,1094.0
39.716,4287.0,1094.0
39.717,8574.0,1094.0
39.718,8574.0,1094.0
39.719,8574.0,1094.0
39.72,8574.0,1094.0
39.721,4287.0,1094.0
39.722,8574.0,1094.0
39.723,12861.0,1094.0
39.724,8574.0,1094.0
39.725,4287.0,1094.0
39.726,8574.0,1094.0
39.727,8574.0,1094.0
39.728,4287.0,1094.0
39.729,12861.0,1094.0
39.73,4287.0,1094.0
39.731,8574.0,1094.0
39.732,8574.0,1094.0
39.733,8574.0,1094.0
39.734,8574.0,1094.0
39.735,4287.0,1094.0
39.736,8574.0,1094.0
39.737,8574.0,1094.0
39.738,12861.0,1094.0
39.739,8574.0,1094.0
39.74,8574.0,1094.0
39.741,8574.0,1094.0
39.742,8574.0,1094.0
39.743,17148.0,1094.0
39.744,8574.0,1094.0
39.745,8574.0,1094.0
39.746,25722.0,1094.0
39.747,17148.0,1094.0
39.748,30009.0,1094.0
39.749,42870.0,1094.0
39.75,42870.0,1094.0
39.752,8574.0,1094.0
39.754,17148.0,1094.0
39.756,4287.0,1094.0
39.757,8574.0,1094.0
39.758,4287.0,1094.0
39.759,8574.0,1094.0
39.76,8574.0,1094.0
39.761,4287.0,1094.0
39.762,4287.0,1094.0
39.763,4287.0,1094.0
39.764,12861.0,1094.0
39.765,4287.0,1094.0
39.766,4287.0,1094.0
39.767,12861.0,1094.0
39.769,8574.0,1094.0
39.77,12861.0,1094.0
39.772,8574.0,1094.0
39.773,12861.0,1094.0
39.775,8574.0,1094.0
39.776,8574.0,1094.0
39.777,8574.0,1094.0
39.779,12861.0,1094.0
39.78,4287.0,1094.0
39.781,8574.0,1094.0
39.782,8574.0,1094.0
39.783,4287.0,1094.0
39.784,4287.0,1094.0
39.785,12861.0,1094.0
39.786,4287.0,1094.0
39.787,4287.0,1094.0
39.788,21435.0,1094.0
39.789,4287.0,1094.0
39.79,8574.0,1094.0
39.791,8574.0,1094.0
39.792,8574.0,1094.0
39.793,12861.0,1094.0
39.794,12861.0,1094.0
39.795,8574.0,1094.0
39.796,25722.0,1094.0
39.797,17148.0,1094.0
39.798,34296.0,1094.0
39.799,30009.0,1094.0
39.8,51444.0,1094.0
39.802,8574.0,1094.0
39.803,4287.0,1094.0
39.804,12861.0,1094.0
39.806,4287.0,1094.0
39.807,12861.0,1094.0
39.808,4287.0,1094.0
39.809,4287.0,1094.0
39.81,8574.0,1094.0
39.811,4287.0,1094.0
39.812,4287.0,1094.0
39.813,12861.0,1094.0
39.814,4287.0,1094.0
39.815,4287.0,1094.0
39.816,4287.0,1094.0
39.817,8574.0,1094.0
39.818,8574.0,1094.0
39.819,4287.0,1094.0
39.82,8574.0,1094.0
39.821,4287.0,1094.0
39.822,8574.0,1094.0
39.823,8574.0,1094.0
39.824,4287.0,1094.0
39.825,4287.0,1094.0
39.826,8574.0,1094.0
39.827,8574.0,1094.0
39.829,12861.0,1094.0
39.83,4287.0,1094.0
39.831,8574.0,1094.0
39.832,8574.0,1094.0
39.833,4287.0,1094.0
39.834,8574.0,1094.0
39.835,4287.0,1094.0
39.836,8574.0,1094.0
39.837,8574.0,1094.0
39.838,8574.0,1094.0
39.839,8574.0,1094.0
39.84,8574.0,1094.0
39.841,8574.0,1094.0
39.842,8574.0,1094.0
39.843,17148.0,1094.0
39.844,12861.0,1094.0
39.845,8574.0,1094.0
39.846,21435.0,1094.0
39.847,17148.0,1094.0
39.848,25722.0,1094.0
39.849,47157.0,1094.0
39.85,47157.0,1094.0
39.852,8574.0,1094.0
39.853,4287.0,1094.0
39.854,12861.0,1094.0
39.856,4287.0,1094.0
39.857,8574.0,1094.0
39.858,8574.0,1094.0
39.859,8574.0,1094.0
39.86,4287.0,1094.0
39.861,4287.0,1094.0
39.862,4287.0,1094.0
39.863,8574.0,1094.0
39.864,4287.0,1094.0
39.865,4287.0,1094.0
39.866,4287.0,1094.0
39.867,12861.0,1094.0
39.869,4287.0,1094.0
39.87,12861.0,1094.0
39.872,8574.0,1094.0
39.873,8574.0,1094.0
39.874,4287.0,1094.0
39.875,4287.0,1094.0
39.876,8574.0,1094.0
39.877,8574.0,1094.0
39.879,12861.0,1094.0
39.88,4287.0,1094.0
39.881,8574.0,1094.0
39.882,8574.0,1094.0
39.883,8574.0,1094.0
39.885,8574.0,1094.0
39.886,12861.0,1094.0
39.888,12861.0,1094.0
39.889,8574.0,1094.0
39.89,8574.0,1094.0
39.891,8574.0,1094.0
39.892,8574.0,1094.0
39.893,17148.0,1094.0
39.894,12861.0,1094.0
39.895,8574.0,1094.0
39.896,17148.0,1094.0
39.897,21435.0,1094.0
39.898,34296.0,1094.0
39.899,30009.0,1094.0
39.9,60018.0,1094.0
39.901,4287.0,1094.0
39.902,4287.0,1094.0
39.903,4287.0,1094.0
39.904,12861.0,1094.0
39.906,8574.0,1094.0
39.907,12861.0,1094.0
39.909,4287.0,1094.0
39.91,8574.0,1094.0
39.911,4287.0,1094.0
39.912,4287.0,1094.0
39.913,8574.0,1094.0
39.914,4287.0,1094.0
39.915,4287.0,1094.0
39.916,8574.0,1094.0
39.917,8574.0,1094.0
39.919,8574.0,1094.0
39.92,8574.0,1094.0
39.922,8574.0,1094.0
39.923,8574.0,1094.0
39.924,4287.0,1094.0
39.925,4287.0,1094.0
39.926,8574.0,1094.0
39.927,8574.0,1094.0
39.929,12861.0,1094.0
39.93,4287.0,1094.0
39.931,8574.0,1094.0
39.932,8574.0,1094.0
39.933,4287.0,1094.0
39.934,8574.0,1094.0
39.935,8574.0,1094.0
39.936,4287.0,1094.0
39.937,8574.0,1094.0
39.938,17148.0,1094.0
39.939,4287.0,1094.0
39.94,12861.0,1094.0
39.941,4287.0,1094.0
39.942,8574.0,1094.0
39.943,12861.0,1094.0
39.944,12861.0,1094.0
39.945,8574.0,1094.0
39.946,17148.0,1094.0
39.947,21435.0,1094.0
39.948,21435.0,1094.0
39.949,42870.0,1094.0
39.95,55731.0,1094.0
39.952,8574.0,1094.0
39.953,4287.0,1094.0
39.954,8574.0,1094.0
39.955,4287.0,1094.0
39.956,4287.0,1094.0
39.957,12861.0,1094.0
39.959,8574.0,1094.0
39.96,4287.0,1094.0
39.961,8574.0,1094.0
39.962,4287.0,1094.0
39.963,8574.0,1094.0
39.964,4287.0,1094.0
39.965,4287.0,1094.0
39.966,8574.0,1094.0
39.967,12861.0,1094.0
39.969,12861.0,1094.0
39.97,4287.0,1094.0
39.972,12861.0,1094.0
39.973,8574.0,1094.0
39.974,4287.0,1094.0
39.975,4287.0,1094.0
39.976,8574.0,1094.0
39.977,8574.0,1094.0
39.978,4287.0,1094.0
39.979,12861.0,1094.0
39.98,4287.0,1094.0
39.981,8574.0,1094.0
39.982,8574.0,1094.0
39.983,8574.0,1094.0
39.984,8574.0,1094.0
39.986,12861.0,1094.0
39.987,8574.0,1094.0
39.988,8574.0,1094.0
39.989,4287.0,1094.0
39.99,12861.0,1094.0
39.991,4287.0,1094.0
39.992,8574.0,1094.0
39.993,17148.0,1094.0
39.994,8574.0,1094.0
39.995,8574.0,1094.0
39.996,17148.0,1094.0
39.997,21435.0,1094.0
39.998,30009.0,1094.0
39.999,38583.0,1094.0
40.0,47157.0,1094.0
40.001,4287.0,1094.0
40.002,4287.0,1094.0
40.003,4287.0,1094.0
40.004,8574.0,1094.0
40.005,4287.0,1094.0
40.006,4287.0,1094.0
40.007,12861.0,1094.0
40.009,8574.0,1094.0
40.01,4287.0,1094.0
40.011,8574.0,1094.0
40.012,4287.0,1094.0
40.013,8574.0,1094.0
40.014,8574.0,1094.0
40.016,12861.0,1094.0
40.017,8574.0,1094.0
40.019,12861.0,1094.0
40.02,4287.0,1094.0
40.022,12861.0,1094.0
40.023,8574.0,1094.0
40.024,4287.0,1094.0
40.025,4287.0,1094.0
40.026,12861.0,1094.0
40.027,8574.0,1094.0
40.029,12861.0,1094.0
40.03,4287.0,1094.0
40.031,8574.0,1094.0
40.032,8574.0,1094.0
40.033,8574.0,1094.0
40.034,4287.0,1094.0
40.035,8574.0,1094.0
40.036,8574.0,1094.0
40.037,4287.0,1094.0
40.038,12861.0,1094.0
40.039,4287.0,1094.0
40.04,12861.0,1094.0
40.041,4287.0,1094.0
40.042,8574.0,1094.0
40.043,17148.0,1094.0
40.044,8574.0,1094.0
40.045,8574.0,1094.0
40.046,17148.0,1094.0
40.047,21435.0,1094.0
40.048,30009.0,1094.0
40.049,30009.0,1094.0
40.05,55731.0,1094.0
40.051,4287.0,1094.0
40.052,4287.0,1094.0
40.053,4287.0,1094.0
40.054,12861.0,1094.0
40.056,4287.0,1094.0
40.057,12861.0,1094.0
40.059,8574.0,1094.0
40.06,8574.0,1094.0
40.061,4287.0,1094.0
40.062,8574.0,1094.0
40.063,4287.0,1094.0
40.064,8574.0,1094.0
40.066,8574.0,1094.0
40.067,8574.0,1094.0
40.069,12861.0,1094.0
40.07,4287.0,1094.0
40.072,12861.0,1094.0
40.073,4287.0,1094.0
40.074,4287.0,1094.0
40.075,8574.0,1094.0
40.076,4287.0,1094.0
40.077,8574.0,1094.0
40.078,4287.0,1094.0
40.079,8574.0,1094.0
40.08,4287.0,1094.0
40.081,12861.0,1094.0
40.082,4287.0,1094.0
40.083,8574.0,1094.0
40.084,8574.0,1094.0
40.086,8574.0,1094.0
40.087,12861.0,1094.0
40.088,8574.0,1094.0
40.089,4287.0,1094.0
40.09,17148.0,1094.0
40.091,4287.0,1094.0
40.092,8574.0,1094.0
40.093,17148.0,1094.0
40.094,8574.0,1094.0
40.095,8574.0,1094.0
40.096,25722.0,1094.0
40.097,17148.0,1094.0
40.098,21435.0,1094.0
40.099,47157.0,1094.0
40.1,47157.0,1094.0
40.101,4287.0,1094.0
40.102,4287.0,1094.0
40.103,4287.0,1094.0
40.104,8574.0,1094.0
40.105,4287.0,1094.0
40.106,4287.0,1094.0
40.107,8574.0,1094.0
40.109,8574.0,1094.0
40.11,4287.0,1094.0
40.111,4287.0,1094.0
40.112,8574.0,1094.0
40.113,4287.0,1094.0
40.114,8574.0,1094.0
40.116,8574.0,1094.0
40.117,8574.0,1094.0
40.119,12861.0,1094.0
40.12,4287.0,1094.0
40.122,12861.0,1094.0
40.123,4287.0,1094.0
40.124,4287.0,1094.0
40.125,8574.0,1094.0
40.126,8574.0,1094.0
40.127,4287.0,1094.0
40.128,4287.0,1094.0
40.129,8574.0,1094.0
40.13,4287.0,1094.0
40.131,12861.0,1094.0
40.132,4287.0,1094.0
40.133,8574.0,1094.0
40.134,8574.0,1094.0
40.136,17148.0,1094.0
40.137,4287.0,1094.0
40.138,12861.0,1094.0
40.139,4287.0,1094.0
40.14,17148.0,1094.0
40.141,4287.0,1094.0
40.142,8574.0,1094.0
40.143,17148.0,1094.0
40.144,8574.0,1094.0
40.145,8574.0,1094.0
40.146,30009.0,1094.0
40.147,17148.0,1094.0
40.148,34296.0,1094.0
40.149,25722.0,1094.0
40.15,55731.0,1094.0
40.151,4287.0,1094.0
40.152,4287.0,1094.0
40.153,4287.0,1094.0
40.154,8574.0,1094.0
40.156,8574.0,1094.0
40.157,8574.0,1094.0
40.159,8574.0,1094.0
40.16,4287.0,1094.0
40.161,4287.0,1094.0
40.162,4287.0,1094.0
40.163,8574.0,1094.0
40.164,8574.0,1094.0
40.166,8574.0,1094.0
40.167,8574.0,1094.0
40.169,12861.0,1094.0
40.17,4287.0,1094.0
40.172,12861.0,1094.0
40.173,4287.0,1094.0
40.174,4287.0,1094.0
40.175,8574.0,1094.0
40.176,8574.0,1094.0
40.177,4287.0,1094.0
40.178,4287.0,1094.0
40.179,8574.0,1094.0
40.18,4287.0,1094.0
40.181,12861.0,1094.0
40.182,4287.0,1094.0
40.183,8574.0,1094.0
40.184,8574.0,1094.0
40.185,8574.0,1094.0
40.186,4287.0,1094.0
40.187,8574.0,1094.0
40.188,12861.0,1094.0
40.189,4287.0,1094.0
40.19,17148.0,1094.0
40.191,4287.0,1094.0
40.192,8574.0,1094.0
40.193,17148.0,1094.0
40.194,8574.0,1094.0
40.195,8574.0,1094.0
40.196,30009.0,1094.0
40.197,17148.0,1094.0
40.198,25722.0,1094.0
40.199,34296.0,1094.0
40.2,55731.0,1094.0
40.201,4287.0,1094.0
40.202,4287.0,1094.0
40.203,4287.0,1094.0
40.204,8574.0,1094.0
40.205,4287.0,1094.0
40.206,8574.0,1094.0
40.207,4287.0,1094.0
40.209,12861.0,1094.0
40.211,4287.0,1094.0
40.212,8574.0,1094.0
40.213,4287.0,1094.0
40.214,8574.0,1094.0
40.216,8574.0,1094.0
40.217,8574.0,1094.0
40.219,12861.0,1094.0
40.22,4287.0,1094.0
40.222,12861.0,1094.0
40.223,4287.0,1094.0
40.224,4287.0,1094.0
40.225,8574.0,1094.0
40.226,8574.0,1094.0
40.227,4287.0,1094.0
40.228,8574.0,1094.0
40.229,4287.0,1094.0
40.23,4287.0,1094.0
40.231,12861.0,1094.0
40.232,8574.0,1094.0
40.233,8574.0,1094.0
40.234,8574.0,1094.0
40.235,8574.0,1094.0
40.236,8574.0,1094.0
40.237,12861.0,1094.0
40.238,4287.0,1094.0
40.239,8574.0,1094.0
40.24,12861.0,1094.0
40.241,4287.0,1094.0
40.242,8574.0,1094.0
40.243,17148.0,1094.0
40.244,8574.0,1094.0
40.245,12861.0,1094.0
40.246,21435.0,1094.0
40.247,17148.0,1094.0
40.248,34296.0,1094.0
40.249,38583.0,1094.0
40.25,42870.0,1094.0
40.251,4287.0,1094.0
40.252,4287.0,1094.0
40.253,4287.0,1094.0
40.254,8574.0,1094.0
40.255,4287.0,1094.0
40.256,8574.0,1094.0
40.257,4287.0,1094.0
40.259,12861.0,1094.0
40.261,4287.0,1094.0
40.262,8574.0,1094.0
40.263,4287.0,1094.0
40.264,8574.0,1094.0
40.266,8574.0,1094.0
40.267,8574.0,1094.0
40.269,12861.0,1094.0
40.27,4287.0,1094.0
40.272,12861.0,1094.0
40.273,4287.0,1094.0
40.274,4287.0,1094.0
40.275,8574.0,1094.0
40.276,8574.0,1094.0
40.277,4287.0,1094.0
40.278,4287.0,1094.0
40.279,12861.0,1094.0
40.28,4287.0,1094.0
40.281,12861.0,1094.0
40.282,8574.0,1094.0
40.283,8574.0,1094.0
40.284,8574.0,1094.0
40.285,8574.0,1094.0
40.286,8574.0,1094.0
40.287,8574.0,1094.0
40.288,8574.0,1094.0
40.289,8574.0,1094.0
40.29,12861.0,1094.0
40.291,4287.0,1094.0
40.292,8574.0,1094.0
40.293,17148.0,1094.0
40.294,8574.0,1094.0
40.295,12861.0,1094.0
40.296,17148.0,1094.0
40.297,17148.0,1094.0
40.298,34296.0,1094.0
40.299,30009.0,1094.0
40.3,51444.0,1094.0
40.301,4287.0,1094.0
40.302,4287.0,1094.0
40.303,8574.0,1094.0
40.304,4287.0,1094.0
40.305,4287.0,1094.0
40.306,8574.0,1094.0
40.307,4287.0,1094.0
40.309,12861.0,1094.0
40.311,4287.0,1094.0
40.312,12861.0,1094.0
40.314,8574.0,1094.0
40.316,8574.0,1094.0
40.317,8574.0,1094.0
40.319,12861.0,1094.0
40.32,4287.0,1094.0
40.322,12861.0,1094.0
40.323,4287.0,1094.0
40.324,4287.0,1094.0
40.325,8574.0,1094.0
40.326,8574.0,1094.0
40.327,4287.0,1094.0
40.328,12861.0,1094.0
40.329,4287.0,1094.0
40.33,4287.0,1094.0
40.331,12861.0,1094.0
40.332,8574.0,1094.0
40.333,8574.0,1094.0
40.334,8574.0,1094.0
40.335,8574.0,1094.0
40.336,8574.0,1094.0
40.337,12861.0,1094.0
40.338,4287.0,1094.0
40.339,8574.0,1094.0
40.34,12861.0,1094.0
40.341,4287.0,1094.0
40.342,8574.0,1094.0
40.343,17148.0,1094.0
40.344,8574.0,1094.0
40.345,12861.0,1094.0
40.346,17148.0,1094.0
40.347,12861.0,1094.0
40.348,25722.0,1094.0
40.349,47157.0,1094.0
40.35,42870.0,1094.0
40.351,4287.0,1094.0
40.352,4287.0,1094.0
40.353,8574.0,1094.0
40.354,4287.0,1094.0
40.355,4287.0,1094.0
40.356,8574.0,1094.0
40.357,4287.0,1094.0
40.359,12861.0,1094.0
40.361,8574.0,1094.0
40.362,8574.0,1094.0
40.364,8574.0,1094.0
40.366,8574.0,1094.0
